time,num_particles,cell_id,temperature,atm_pressure,humidity,wind_direction,wind_speed,lat,lon
April,12440.603963414636,8587,10.222560975609756,763.1423,73.54238000000002,10.601524390243902,1.7875,47.375862,8.558012999999999
August,13841.559602357702,8587,20.20920207618545,764.2115,68.56215999999999,11.13152106976335,1.4863200492654174,47.375862,8.558012999999999
December,21234.949387755107,8587,1.2770068027210884,765.1271,90.814964,10.335238095238095,1.209251700680272,47.375862,8.558012999999999
February,17791.982190560997,8587,5.052537845057881,757.7132,69.65005,12.406945681211042,2.3410507569011583,47.375862,8.558012999999999
January,24200.38440860215,8587,4.052227342549923,761.44714,82.89439399999998,11.633640552995393,1.4143625192012288,47.375862,8.558012999999999
July,14530.545048399106,8587,19.708116157855546,765.65204,76.24274,13.815338793745346,2.3380491437081163,47.375862,8.558012999999999
June,12934.90990990991,8587,21.400491400491397,762.4327,63.334152,14.153972153972154,1.52989352989353,47.375862,8.558012999999999
November,16495.458192363458,8587,6.573707104881585,759.2415,80.12711,13.0120831319478,2.4543257612373126,47.375862,8.558012999999999
October,17113.326705012325,8587,13.3101068200493,763.4728,81.70419,12.18405916187346,1.8708299096138044,47.375862,8.558012999999999
September,12402.408401400233,8587,17.957604045118632,765.0421,70.99047,11.007390120575652,1.367366783352781,47.375862,8.558012999999999
April,12689.494268843348,5958,11.447030218825981,763.3539,74.111496,11.864883640152831,1.4529350468912816,47.394528,8.50958
August,14034.991945477075,5958,18.58921933085502,763.9005,73.85285,10.523234200743497,1.3234200743494424,47.394528,8.50958
December,22419.201491110685,5958,0.7363792773848212,769.2354,91.16039,10.393997323647486,1.109156948958134,47.394528,8.50958
February,14849.741759816567,5958,4.184580108913728,756.247,78.76325,11.449985669246203,1.6666666666666667,47.394528,8.50958
January,15318.535969793325,5958,2.3875198728139906,757.9372,85.88374,12.154809220985696,1.434220985691574,47.394528,8.50958
June,11520.987059348503,5958,17.51896474788041,765.7777,67.10933,12.825970548862117,1.7309236947791165,47.394528,8.50958
November,14816.894830659536,5958,6.655525846702317,761.5884,82.77273000000002,11.389037433155078,2.606951871657754,47.394528,8.50958
October,19509.1354805726,5958,10.710122699386504,764.3669,82.75562,11.453476482617589,1.2024539877300613,47.394528,8.50958
September,9899.08126137053,5958,14.631291691934507,760.71515,74.573074,14.12613705275925,3.4475439660400244,47.394528,8.50958
April,12138.035460992907,13461,10.531914893617019,763.5092,80.35461,13.978723404255321,1.8510638297872344,47.340604,8.529214999999999
August,20265.92443324937,13461,22.2544080604534,763.51385,67.561714,11.964735516372794,1.3073047858942066,47.340604,8.529214999999999
December,19992.505263157895,13461,0.7578947368421053,766.8747599999998,89.47369,12.189473684210524,1.0,47.340604,8.529214999999999
February,25987.23933209648,13461,2.4526901669758807,755.4126,90.3859,9.10760667903525,0.9294990723562152,47.340604,8.529214999999999
January,31316.948562783662,13461,4.3071104387291985,764.3711,89.24811,11.139183055975792,1.1482602118003025,47.340604,8.529214999999999
July,3471.4285714285716,13461,18.0,763.5,94.0,13.0,2.0,47.340604,8.529214999999999
June,13562.0546802595,13461,20.70528266913809,761.9017,68.9101,13.754402224281742,2.0630213160333644,47.340604,8.529214999999999
November,17882.74193548387,13461,1.7311827956989247,766.7462,86.2043,7.139784946236559,1.4301075268817205,47.340604,8.529214999999999
October,24388.314329738067,13461,9.443759630200306,767.1874,81.27119,10.972265023112481,1.6872110939907548,47.340604,8.529214999999999
September,16232.383673469387,13461,17.212244897959184,765.0302,69.942856,13.277551020408163,1.3183673469387756,47.340604,8.529214999999999
April,17108.58823529412,4442,13.941176470588234,762.7471,61.47059,13.235294117647054,2.588235294117647,47.405935,8.598592
August,18818.909090909092,4442,20.363636363636363,765.5273,65.72726999999999,8.272727272727273,2.272727272727273,47.405935,8.598592
December,14538.46153846154,4442,-0.4615384615384616,772.8692599999998,100.0,9.692307692307693,1.0769230769230769,47.405935,8.598592
February,20281.33333333333,4442,3.333333333333333,757.3889,85.0,5.0,1.7777777777777777,47.405935,8.598592
January,34200.71428571428,4442,4.285714285714286,751.9285,86.14286,4.714285714285714,0.5714285714285714,47.405935,8.598592
July,14034.625,4442,16.375,764.575,90.375,14.625,2.375,47.405935,8.598592
June,13379.545454545454,4442,15.272727272727273,767.83636,64.818184,13.818181818181818,2.5454545454545454,47.405935,8.598592
May,17767.5,4442,8.75,755.4,83.25,18.5,3.25,47.405935,8.598592
November,46635.66666666666,4442,4.0,755.8333,95.666664,14.333333333333336,1.3333333333333333,47.405935,8.598592
October,38510.55555555556,4442,10.111111111111107,764.26666,83.77778,10.444444444444443,1.3333333333333333,47.405935,8.598592
September,30752.835820895518,4442,17.47761194029851,764.8731,70.1194,10.880597014925373,1.1343283582089552,47.405935,8.598592
April,11308.153333333335,5670,9.189333333333334,760.76697,69.44,10.777333333333333,2.166,47.396601999999994,8.50958
August,10422.38198757764,5670,17.892080745341612,764.076,71.6646,9.763198757763977,1.5124223602484472,47.396601999999994,8.50958
December,17715.843373493975,5670,2.3069118579581485,764.5128,85.51363,11.077996195307549,1.4020291693088145,47.396601999999994,8.50958
February,13110.51979506288,5670,4.410340009315323,757.898,78.14532,11.50442477876106,1.9054494643688868,47.396601999999994,8.50958
January,15669.310087493566,5670,5.029593412249098,760.5606700000002,81.8631,11.979670612454967,1.3656716417910448,47.396601999999994,8.50958
June,11114.317977528091,5670,17.416853932584267,764.10114,67.352806,12.624719101123596,1.891011235955056,47.396601999999994,8.50958
May,6096.147540983608,5670,8.508196721311476,755.4394,88.63934,17.0,2.9672131147540983,47.396601999999994,8.50958
November,14560.745664739883,5670,2.664739884393064,764.1918,86.22543,8.28092485549133,1.5410404624277456,47.396601999999994,8.50958
October,18931.61372812921,5670,11.250336473755047,763.16486,89.72275,10.720053835800806,1.398384925975774,47.396601999999994,8.50958
September,10415.315642458101,5670,15.765363128491616,763.5423599999998,75.97525999999998,12.818834796488428,1.7593774940143656,47.396601999999994,8.50958
April,7987.598290598291,10027,13.632478632478636,764.75555,53.247864,11.837606837606838,1.8803418803418803,47.365491999999996,8.558012999999999
August,23647.8,10027,16.0,767.3,63.0,1.0,0.0,47.365491999999996,8.558012999999999
December,21514.655172413797,10027,-0.8965517241379308,769.55865,94.93104,9.620689655172416,0.5862068965517241,47.365491999999996,8.558012999999999
February,35821.666666666664,10027,4.363636363636363,753.0636599999998,68.818184,11.515151515151516,1.6363636363636365,47.365491999999996,8.558012999999999
January,12706.133333333333,10027,2.1333333333333333,762.37335,85.066666,11.6,5.266666666666667,47.365491999999996,8.558012999999999
June,7214.909090909091,10027,17.0,757.7,73.0,19.0,1.0,47.365491999999996,8.558012999999999
November,16527.8,10027,0.2,764.7756,85.022224,6.466666666666668,0.4666666666666667,47.365491999999996,8.558012999999999
October,9510.357142857143,10027,16.0,760.9286,72.0,6.0,2.7142857142857144,47.365491999999996,8.558012999999999
September,20078.6875,10027,19.5,768.1,62.0,19.0,3.0,47.365491999999996,8.558012999999999
April,12154.911184413342,8853,10.810962451445837,761.1888,69.02953000000001,12.46864788211357,2.1365990504963315,47.373788,8.529214999999999
August,12850.773898586864,8853,18.91332275372176,764.6688,71.15234,10.325852036575233,1.6238192397793396,47.373788,8.529214999999999
December,24366.856070582042,8853,1.6583882012114828,767.2149,86.565285,10.780300237029236,1.3222544113774033,47.373788,8.529214999999999
February,17083.543912586294,8853,4.51885886709642,756.8689,78.29493000000002,11.494125177159054,1.6850226306405156,47.373788,8.529214999999999
January,17588.353290373834,8853,3.144127642671138,758.1519,86.46224000000002,10.84108663989054,1.250386194112195,47.373788,8.529214999999999
July,13193.82239657632,8853,21.097004279600565,764.8356,64.148,13.28031383737518,1.838445078459344,47.373788,8.529214999999999
June,10051.212789695215,8853,18.625031695319237,762.9427,64.19423,12.289517724022515,2.0215021045691968,47.373788,8.529214999999999
May,7853.454098360656,8853,8.683606557377049,755.5718400000002,87.97377,17.488524590163937,2.501639344262295,47.373788,8.529214999999999
November,16023.774803344182,8853,3.032412174127919,761.5437599999998,85.603226,9.840945595321443,1.6503850747498043,47.373788,8.529214999999999
October,17552.318845974867,8853,12.692601209865053,763.3123,83.94449,11.779385760818984,1.6799441600744531,47.373788,8.529214999999999
September,13739.075676578685,8853,16.28149014366856,764.04065,75.05376,12.372535917139993,1.8057133311059137,47.373788,8.529214999999999
April,5102.853553921569,8008,2.173406862745098,753.64856,76.114586,7.856617647058822,1.6121323529411764,47.38001,8.554086
April,9651.1999458386,12063,8.744448456400072,760.8849,75.784164,11.502798339050367,1.807456219534212,47.350974,8.584192999999999
August,8751.193293672255,12063,18.77371552190373,764.0861,72.38334,10.526338561384534,1.5011357490535424,47.350974,8.584192999999999
December,14663.916326197092,12063,0.3637849321784605,765.76373,92.83037,9.811570518058506,1.1018140218990031,47.350974,8.584192999999999
February,11659.877366340754,12063,4.373413771583108,756.5795,77.04348,11.318597878094444,1.8628042438111088,47.350974,8.584192999999999
January,13712.910845588234,12063,3.484625668449198,758.93085,85.430145,10.348094919786096,1.2914438502673795,47.350974,8.584192999999999
June,7852.682228915663,12063,18.228539156626507,762.89545,63.54556,11.370105421686747,2.163027108433735,47.350974,8.584192999999999
May,20207.777777777777,12063,9.0,756.2,87.0,19.0,1.0,47.350974,8.584192999999999
November,12157.388403494837,12063,3.7307386814932486,760.4647,88.043686,10.571882446386018,1.3955520254169975,47.350974,8.584192999999999
October,8492.191185795815,12063,12.166772352568168,762.73175,84.22130600000001,12.657577679137606,1.7989854153455929,47.350974,8.584192999999999
September,8717.653072837633,12063,14.52674506828528,763.1511,76.844086,12.273899848254931,2.464339908952959,47.350974,8.584192999999999
April,19065.87185940365,8284,10.370131809068805,761.92975,71.89801,11.668045898562472,1.9820842042400717,47.377936,8.538378
August,16762.46549991336,8284,19.688788771443427,764.39935,70.16465,10.467405995494717,1.5154046092531623,47.377936,8.538378
December,29578.80587055949,8284,1.2039659169224983,767.3605,88.91727,10.410218657978824,1.1336695695758412,47.377936,8.538378
February,20565.95671023069,8284,4.416822252460365,756.6749,78.43163,11.2511312933135,1.6899148761115157,47.377936,8.538378
January,22044.543315247207,8284,3.207644942998232,758.6829,86.04612,11.654727793696274,1.2861366823142109,47.377936,8.538378
July,17154.357877639417,8284,21.012452625879806,766.1792,68.20737,12.79426096372496,1.8716838115863563,47.377936,8.538378
June,14418.936579911797,8284,18.636933971054106,763.7080000000002,65.6401,12.825951922479653,1.8398037145164297,47.377936,8.538378
May,24138.25550660793,8284,8.700440528634362,755.75946,87.2467,17.47136563876652,2.211453744493392,47.377936,8.538378
November,20610.21869035867,8284,4.349522869364924,761.5541400000002,84.54498000000002,10.735373478117802,1.9557749259624881,47.377936,8.538378
October,23416.436320754718,8284,12.779513003569608,764.0001,84.34785,12.029831718510964,1.5534803671596125,47.377936,8.538378
September,20183.48163281657,8284,16.595401193766776,762.707,74.14237,12.625966430316868,2.118375195289028,47.377936,8.538378
April,18584.73117033604,7093,12.926998841251445,763.2819,69.31634,12.660486674391658,1.8366164542294323,47.386232,8.487326999999999
August,16794.544385026737,7093,18.25561497326203,765.24835,71.88129,10.944385026737967,1.7636363636363637,47.386232,8.487326999999999
December,31816.755535055352,7093,1.9086715867158672,768.55084,86.12177,10.91420664206642,1.4723247232472323,47.386232,8.487326999999999
February,23813.136676499507,7093,4.114060963618487,756.39813,78.47198,11.960668633235006,1.7433628318584071,47.386232,8.487326999999999
January,26117.20599489796,7093,2.878188775510204,757.68555,85.62819,10.209821428571429,1.3647959183673468,47.386232,8.487326999999999
July,14115.079812206572,7093,20.422535211267604,763.3465,64.403755,13.234741784037555,1.4741784037558685,47.386232,8.487326999999999
June,18411.271973466002,7093,19.90049751243781,762.6008,60.072968,11.733001658374793,2.0779436152570483,47.386232,8.487326999999999
May,8752.47619047619,7093,8.476190476190476,755.5333,88.666664,16.738095238095234,3.023809523809524,47.386232,8.487326999999999
November,28267.459492140268,7093,2.169286577992745,759.9296,88.46433,9.365175332527206,1.37726723095526,47.386232,8.487326999999999
October,24476.8102310231,7093,12.409240924092407,763.1949,83.80858,11.574257425742571,1.523102310231023,47.386232,8.487326999999999
September,19637.404639175256,7093,17.564432989690722,764.8893,72.91495,11.273195876288659,1.4020618556701032,47.386232,8.487326999999999
April,19202.444034440345,8398,9.144526445264452,760.5853,70.164825,13.191881918819186,2.4784747847478474,47.376898999999995,8.499108
August,17459.49875818469,8398,18.09121697900203,765.0432,72.27861999999998,10.244524723413862,1.4256039738089863,47.376898999999995,8.499108
December,35261.60137779865,8398,1.0821982151244716,766.85364,88.14874,10.165022702364178,1.133709096602474,47.376898999999995,8.499108
February,22112.330038022814,8398,4.331432192648923,756.2789,78.1142,11.346007604562738,1.5602027883396703,47.376898999999995,8.499108
January,26283.01655076495,8398,3.3646731571627257,758.96277,87.74075,11.374269819193325,1.144645340751043,47.376898999999995,8.499108
July,23308.529411764703,8398,26.382352941176467,761.6941,45.705883,18.94117647058824,2.0294117647058822,47.376898999999995,8.499108
June,13775.76,8398,18.150099009900988,762.32227,66.76831999999999,12.146138613861384,2.0633663366336634,47.376898999999995,8.499108
November,25436.2397147559,8398,1.5405924300603402,760.8031599999998,87.51673000000002,8.917443773998901,1.1283598464070217,47.376898999999995,8.499108
October,20418.698750918444,8398,14.673769287288758,763.6849,85.04298399999998,13.841293166789123,2.0488611315209404,47.376898999999995,8.499108
September,22440.336913806656,8398,16.667277966989783,761.83026,75.63243,12.00916950484674,1.9924024102698448,47.376898999999995,8.499108
April,15924.065614302017,9276,9.816470140737923,760.57135,70.08825,12.284328642069228,2.1414986686953212,47.370677,8.517434
August,18944.155534796824,9276,20.12330686595049,763.9762599999998,70.3816,10.723493694535264,1.561886968706212,47.370677,8.517434
December,34959.60395510422,9276,2.0339390700160345,766.61365,85.48503000000002,10.65660074826296,1.2950293960448958,47.370677,8.517434
February,27291.58805691626,9276,4.803125728947983,757.7389999999998,78.576164,11.67972941450898,1.7518077909960346,47.370677,8.517434
January,27797.98094425484,9276,3.2335039817974973,757.6589,85.92662,11.21217292377702,1.295221843003413,47.370677,8.517434
July,15757.954397394136,9276,21.488599348534198,767.0039,65.713356,13.589576547231273,2.2833876221498373,47.370677,8.517434
June,13182.360608943865,9276,18.202188392007614,763.6692,63.68078000000001,12.068030447193149,2.039010466222645,47.370677,8.517434
May,8487.026315789473,9276,8.842105263157897,755.5053,87.947365,17.973684210526315,1.7105263157894737,47.370677,8.517434
November,23768.953682260304,9276,4.849930523390459,764.3594400000002,81.59565,11.037054191755443,2.3149606299212597,47.370677,8.517434
October,26780.939057110005,9276,12.009198926791875,763.30304,82.86585,11.373706400919893,1.6496742046761208,47.370677,8.517434
September,15060.677579365081,9276,15.635912698412698,763.35785,75.55324,13.679563492063492,2.084986772486773,47.370677,8.517434
April,10836.914285714283,235,14.721428571428573,762.8924,60.6,13.854761904761903,2.6523809523809523,47.436008,8.558012999999999
August,18014.287356321838,235,20.712643678160926,765.44867,63.45594000000001,8.701149425287356,2.176245210727969,47.436008,8.558012999999999
December,12546.602649006623,235,-0.17880794701986755,773.0285,100.0,9.14569536423841,1.2582781456953642,47.436008,8.558012999999999
February,20265.522807017544,235,3.4,754.6572,84.03158,9.63859649122807,1.3929824561403508,47.436008,8.558012999999999
January,16393.374663072776,235,3.924528301886793,752.0889,86.08625,10.078167115902962,1.2938005390835579,47.436008,8.558012999999999
July,9970.100628930815,235,16.459119496855347,764.6811,89.86163,15.962264150943394,2.7044025157232703,47.436008,8.558012999999999
June,11608.371527777776,235,17.15972222222222,767.1566,58.45486,10.767361111111107,1.9166666666666667,47.436008,8.558012999999999
May,5859.482269503546,235,8.851063829787234,755.6667,85.90071,18.631205673758867,2.1843971631205674,47.436008,8.558012999999999
November,29661.128571428573,235,5.257142857142857,757.0057,93.25714,9.071428571428571,0.6285714285714286,47.436008,8.558012999999999
October,35306.169611307414,235,11.27208480565371,764.4406,83.837456,8.3886925795053,1.2932862190812722,47.436008,8.558012999999999
September,20899.62210796916,235,18.15809768637532,764.47156,67.69023,12.143316195372753,1.3746786632390746,47.436008,8.558012999999999
April,20748.063732109098,4825,9.071563597083443,761.0144,74.10937,11.0707534431542,1.7812584391034296,47.402823999999995,8.534450999999999
August,21159.98649045521,4825,18.975917767988253,764.0294,71.09398,10.930102790014685,1.5565345080763584,47.402823999999995,8.534450999999999
December,27953.908284023662,4825,0.17836010143702452,766.89923,93.47802,9.859678782755708,1.0701606086221471,47.402823999999995,8.534450999999999
February,21290.574423480084,4825,4.514824797843666,756.82043,76.73465,12.345911949685535,2.0688828990715784,47.402823999999995,8.534450999999999
January,26389.796691440897,4825,3.42411891632702,758.9799,85.11148,11.240230160632944,1.2932150563414049,47.402823999999995,8.534450999999999
June,13376.646231155779,4825,18.56482412060301,762.17334,62.51959599999999,10.681407035175882,2.101507537688442,47.402823999999995,8.534450999999999
May,8994.258064516129,4825,8.612903225806452,755.6581,85.548386,17.838709677419356,2.7419354838709675,47.402823999999995,8.534450999999999
November,29401.34797891037,4825,3.256590509666081,760.0402,89.15993,9.239015817223198,1.6801405975395431,47.402823999999995,8.534450999999999
October,28952.44619422572,4825,12.132108486439195,762.67334,84.983376,13.3167104111986,1.867891513560805,47.402823999999995,8.534450999999999
September,18410.095192765348,4825,14.739647786768206,763.1796,76.74441,13.090909090909092,2.3641123274631126,47.402823999999995,8.534450999999999
April,16853.25842696629,9696,9.900749063670412,760.7062,70.60112,12.343632958801498,2.154494382022472,47.367566,8.501726
August,15644.830792682927,9696,21.681402439024392,763.08276,67.34299,10.403963414634148,1.6600609756097562,47.367566,8.501726
December,28051.79609279609,9696,2.426129426129426,766.34406,84.75336,10.855921855921855,1.155067155067155,47.367566,8.501726
February,23104.034437086088,9696,4.482119205298012,757.4828,79.58013000000003,11.165562913907282,1.6741721854304636,47.367566,8.501726
January,19864.918711656443,9696,3.4447852760736195,758.2808,85.70399,11.708588957055216,1.3404907975460123,47.367566,8.501726
July,14398.81220657277,9696,21.605633802816897,766.8859,65.58216,12.910798122065728,2.1784037558685445,47.367566,8.501726
June,10370.43321917808,9696,18.977739726027398,763.34106,65.85788000000001,13.61472602739726,1.8013698630136987,47.367566,8.501726
May,20457.0,9696,9.0,755.6286,87.0,16.857142857142858,1.7142857142857142,47.367566,8.501726
November,27790.38978494624,9696,4.895161290322581,764.6043,80.18011,11.92741935483871,1.9596774193548387,47.367566,8.501726
October,27439.13691275168,9696,12.810738255033558,763.1276,80.98791999999997,11.008053691275167,1.9771812080536912,47.367566,8.501726
September,14258.372045914924,9696,15.838622552329507,762.87213,75.97231,13.86968264686023,2.108710330857529,47.367566,8.501726
April,16092.153846153846,8530,12.923076923076925,762.87695,63.30769300000001,17.076923076923073,2.1538461538461537,47.375862,8.4834
August,12246.210526315792,8530,17.342105263157894,765.5921,73.10526,9.578947368421053,1.2105263157894737,47.375862,8.4834
December,24134.024390243907,8530,1.048780487804878,767.8707,89.97561,8.975609756097562,1.0,47.375862,8.4834
February,15415.095238095239,8530,3.9365079365079363,755.2841,79.111115,10.746031746031745,1.6984126984126984,47.375862,8.4834
January,20424.803921568622,8530,3.9411764705882364,758.83136,86.47059,10.333333333333334,1.1176470588235294,47.375862,8.4834
June,9393.0,8530,19.94117647058824,761.65295,66.411766,11.352941176470587,2.5294117647058822,47.375862,8.4834
November,14683.8,8530,0.8,763.42804,88.04,8.4,1.0,47.375862,8.4834
October,11897.818181818182,8530,14.5,764.41815,85.045456,15.272727272727273,2.0,47.375862,8.4834
September,14231.666666666664,8530,18.027777777777786,761.3861,74.55556,11.888888888888893,1.8888888888888888,47.375862,8.4834
April,14805.701861665988,5263,10.039543416225033,761.0291,70.423836,11.753499116727815,2.139285228971328,47.399713,8.542304999999999
August,16304.748574144487,5263,21.675380228136877,763.9535,66.99429,11.03184410646388,1.6283269961977187,47.399713,8.542304999999999
December,25310.682178932184,5263,2.4478715728715734,766.1808,84.02381,11.210137085137083,1.3064574314574315,47.399713,8.542304999999999
February,20868.811198133644,5263,4.579736710548242,757.0956,79.35560600000002,11.48808531911348,1.6355607398766872,47.399713,8.542304999999999
January,20030.78279855705,5263,3.453768748813366,758.27844,86.059235,11.587431175242074,1.314600341750522,47.399713,8.542304999999999
July,16190.0700729927,5263,20.728467153284672,766.6944599999998,69.341606,13.843795620437955,2.105109489051095,47.399713,8.542304999999999
June,11423.348524392693,5263,17.933547480425613,763.7119,67.11142,12.488656896205585,1.4748042561734591,47.399713,8.542304999999999
May,16628.96638655462,5263,8.747899159663866,755.67566,87.40335999999998,17.80672268907563,2.0252100840336134,47.399713,8.542304999999999
November,14324.448372245972,5263,5.3444590595198935,763.94995,83.13104,11.28921407431766,2.4297928313054915,47.399713,8.542304999999999
October,19133.932900917018,5263,10.948781033325877,763.0122,86.97674,9.667635875643033,1.4325654216059047,47.399713,8.542304999999999
September,13786.55906642729,5263,16.615439856373428,763.4989999999998,74.03321,12.894614003590664,1.885637342908438,47.399713,8.542304999999999
April,12865.986620416255,4436,10.228691774033695,759.5348,68.1727,12.99207135777998,2.1655104063429143,47.405935,8.590738
August,17641.513561741613,4436,19.921127765881515,764.32916,69.06531,11.212348322626696,1.7748037116345468,47.405935,8.590738
December,40852.704555913486,4436,0.13115508513575702,770.2837,88.222275,10.68614818223654,1.4703175333640128,47.405935,8.590738
February,26320.697133220907,4436,5.0822934232715005,757.73157,77.462395,11.723102866779088,1.7588532883642496,47.405935,8.590738
January,32472.40965399402,4436,3.0422896198205893,756.55927,85.583084,10.486117043998293,1.5134557881247332,47.405935,8.590738
June,11266.622481442208,4436,17.4050901378579,764.4273,62.967125,10.327147401908801,2.1595970307529164,47.405935,8.590738
May,8170.09411764706,4436,8.576470588235294,755.6541,87.05882,17.623529411764707,2.5176470588235293,47.405935,8.590738
November,24265.60452729694,4436,5.1739902352419005,763.66003,81.109184,9.579227696404793,2.0674656014203285,47.405935,8.590738
October,25240.249032258067,4436,12.078709677419354,763.2980299999998,81.479675,11.377741935483868,1.655483870967742,47.405935,8.590738
September,13300.846825012119,4436,14.963645176926804,764.7689,74.82938,12.727096461463887,2.001454192922928,47.405935,8.590738
April,14116.149159663868,7962,9.161764705882351,760.5198,69.905464,13.060924369747903,2.4327731092436973,47.38001,8.493872
August,11294.485875706214,7962,18.057203389830512,765.12646,72.25918,10.067796610169491,1.4011299435028248,47.38001,8.493872
December,28313.23769190048,7962,1.0338803599788249,766.7515,88.55585,10.28268925357332,1.1561672842773951,47.38001,8.493872
February,17087.563509384552,7962,4.273243125272806,756.2773,78.21999,11.161938018332606,1.5556525534701005,47.38001,8.493872
January,20162.483240223464,7962,3.346368715083799,759.0739,87.86825,11.153631284916203,1.1620111731843576,47.38001,8.493872
July,6727.142857142857,7962,26.285714285714285,761.7714,46.285713,18.571428571428573,2.2142857142857144,47.38001,8.493872
June,9731.505347593584,7962,17.895721925133692,762.2579,67.95187,12.438502673796792,2.012032085561497,47.38001,8.493872
November,18890.00934579439,7962,1.5878504672897196,760.5866,87.83270999999998,8.84205607476635,1.1289719626168224,47.38001,8.493872
