time,num_particles,cell_id,temperature,atm_pressure,humidity,wind_direction,wind_speed,lat,lon
Friday,16477.11385907606,593,3.4001967436405143,758.3717,86.01647,12.571376322659571,1.8076704796256824,47.405184999999996,8.544032
Monday,13736.559820361515,593,2.31691626829997,761.2957,85.749756,10.59814759486107,1.216611891245892,47.405184999999996,8.544032
Saturday,11202.215683010802,593,1.771298916328658,758.7822,91.4268,11.210926070311608,1.2802389858868672,47.405184999999996,8.544032
Sunday,11196.522675182448,593,3.4768261457464256,761.24005,85.546,10.941204676007173,1.3051200168781227,47.405184999999996,8.544032
Thursday,13710.618747851706,593,2.563260495948932,756.17175,88.189926,11.023383255585566,1.5296734593665602,47.405184999999996,8.544032
Tuesday,18053.0209608094,593,2.2850508751915743,759.8455,87.3548,10.063585347022967,1.2028093707147878,47.405184999999996,8.544032
Wednesday,17680.12739444555,593,2.226873025341906,757.5747,88.388245,9.478270475685466,1.1569452729723162,47.405184999999996,8.544032
Friday,13298.424306003872,1670,3.6463847643641065,760.2503,86.34119,10.486604260813428,1.287927695287282,47.344651,8.58545
Monday,19451.40980156344,1670,2.9329524954900785,765.73285,83.08178000000002,9.722489476849068,1.3253156945279616,47.344651,8.58545
Saturday,10111.78747978748,1670,3.7498267498267497,760.22974,81.458534,10.741741741741741,1.7472857472857473,47.344651,8.58545
Sunday,8553.558234295417,1670,2.2159592529711376,758.9086,84.19966,10.610186757215619,1.6465195246179969,47.344651,8.58545
Thursday,14432.06797818465,1670,3.9748733930658364,756.8022,84.281265,11.557265290222047,1.8356057654850024,47.344651,8.58545
Tuesday,14403.291029207232,1670,2.6938456189151605,760.2155,85.73331,11.272774687065368,1.2856397774687065,47.344651,8.58545
Wednesday,14673.886807061008,1670,2.8186745122328896,758.19745,83.78925,9.671260452152367,1.2022297925054195,47.344651,8.58545
Friday,20864.710077730804,692,3.4769762261921,761.7785,85.54115999999998,10.902768307650346,1.6398927223964723,47.398813,8.502614
Monday,22045.118097200248,692,4.192193076045768,761.23425,81.880394,10.239689488981274,1.3690445531805304,47.398813,8.502614
