time,num_particles,cell_id,temperature,atm_pressure,humidity,wind_direction,wind_speed,lat,lon
AUT,12764.094845642474,703,6.386986613241053,761.125,85.30189,11.004075220835993,2.212867680539113,47.398813,8.537659999999999
WIN,19954.38014330433,703,2.991579085185141,759.79834,83.917625,11.130652129926087,1.3861480414677982,47.398813,8.537659999999999
AUT,27670.9448441247,498,6.13189448441247,762.31415,84.07674,10.489208633093526,1.729016786570743,47.411556999999995,8.598194
WIN,22116.818510858324,498,2.286970010341262,762.0069,88.463806,9.01758014477766,1.3004136504653567,47.411556999999995,8.598194
AUT,27276.75,91,5.090909090909091,756.7454,93.22727,8.659090909090908,0.6136363636363636,47.433859,8.550404
WIN,14702.536231884058,91,2.6207729468599035,757.778,88.342995,8.746376811594203,1.2004830917874396,47.433859,8.550404
AUT,20107.321266968327,655,6.819004524886878,764.09,81.42534,9.470588235294116,1.7918552036199096,47.401998999999996,8.563148
WIN,27759.45053003533,655,3.012367491166078,761.44135,84.10247,11.111307420494699,1.540636042402827,47.401998999999996,8.563148
AUT,15216.204879482657,804,7.3903166204753505,762.1523,81.44877,11.567943226673384,2.4170655916687664,47.392441,8.502614
WIN,18048.22649101488,804,2.631227818865131,761.1838,85.37881999999998,11.028094092273523,1.3413379901980511,47.392441,8.502614
AUT,17230.868536783233,1103,10.004611246317408,760.97296,80.65074,12.088553007984288,2.3180052090004697,47.376511,8.563148
WIN,19829.884771563247,1103,2.833411553451548,762.823,84.67882,11.124349582712671,1.4710551553859652,47.376511,8.563148
AUT,20836.07423445716,1537,3.3306526446025364,764.75323,86.66471,8.995051036189297,1.5592329106093412,47.351023,8.518543999999999
WIN,22863.83560787582,1537,4.319408271694968,760.525,81.52953000000002,11.759002673889642,1.5762058547765392,47.351023,8.518543999999999
AUT,18570.81625051732,425,4.2245367177081885,757.1867,88.45275,10.36046351220858,1.932956269830321,47.414742999999994,8.544032
WIN,14607.877838132124,425,2.4502654078867594,759.1144400000002,87.69471,10.836690629678664,1.3150311189200559,47.414742999999994,8.544032
AUT,42047.96296296296,386,5.185185185185184,757.2703,94.77778,14.629629629629633,1.1851851851851851,47.417929,8.598194
WIN,12547.832911392405,386,1.7215189873417722,762.9362,92.72152,7.440506329113924,1.0430379746835443,47.417929,8.598194
AUT,18372.244660194174,991,9.726652051362356,761.17,81.3425,12.023802067021608,2.2580645161290325,47.382883,8.563148
WIN,19455.18591683479,991,2.8420477471418963,762.75415,84.50067,11.180508854516923,1.4918179780318317,47.382883,8.563148
AUT,15424.453262409454,1325,4.3751570393734465,760.61224,84.86285,10.479778674721338,1.7158322418540002,47.363766999999996,8.556776
WIN,18464.53361507016,1325,2.9226236511619343,760.4192,84.49789399999997,11.00140408058041,1.3772879608146429,47.363766999999996,8.556776
AUT,15621.913592723598,1218,1.675341081354219,760.8299599999998,87.19025,8.79156139464376,1.232187973724103,47.370138999999995,8.572706
